#ignore first line
1 2 0.16666666666666666
1 4 0.25
2 1 0.25
2 3 0.2
2 6 0.09090909090909091
3 2 0.16666666666666666
3 13 0.017857142857142856
4 1 0.25
4 5 0.5
5 4 0.25
6 2 0.16666666666666666
6 3 0.2
6 7 0.125
6 9 0.5
6 11 0.25
6 13 0.017857142857142856
7 10 0.16666666666666666
7 13 0.017857142857142856
7 6 0.09090909090909091
7 8 0.5
8 7 0.125
9 6 0.09090909090909091
10 12 0.25
10 493 0.05555555555555555
10 7 0.125
11 12 0.25
11 6 0.09090909090909091
12 10 0.16666666666666666
12 11 0.25
13 65 0.05
13 3 0.2
13 68 0.125
13 6 0.09090909090909091
13 7 0.125
13 264 0.058823529411764705
13 173 0.16666666666666666
13 14 0.047619047619047616
13 67 0.041666666666666664
13 15 0.03333333333333333
13 78 0.047619047619047616
13 17 0.05263157894736842
13 18 0.05
13 147 0.1
13 22 0.0625
13 87 0.07142857142857142
13 16 0.08333333333333333
13 159 0.1111111111111111
13 33 0.16666666666666666
13 40 0.25
13 168 0.16666666666666666
13 45 0.045454545454545456
13 48 0.05
13 54 0.05263157894736842
14 125 0.25
14 163 0.3333333333333333
14 20 0.0625
14 37 0.25
14 106 0.3333333333333333
14 24 0.058823529411764705
14 13 0.017857142857142856
14 203 0.3333333333333333
14 77 0.1111111111111111
14 126 0.3333333333333333
15 33 0.16666666666666666
15 65 0.05
15 100 0.16666666666666666
15 482 0.0625
15 45 0.045454545454545456
15 107 0.14285714285714285
15 108 0.1111111111111111
15 13 0.017857142857142856
15 46 0.08333333333333333
15 118 0.2
15 88 0.14285714285714285
15 43 0.14285714285714285
15 31 0.09090909090909091
16 49 0.2
16 34 0.25
16 91 0.06666666666666667
16 13 0.017857142857142856
16 30 0.14285714285714285
16 94 0.125
17 35 0.045454545454545456
17 60 0.5
17 87 0.07142857142857142
17 23 0.125
17 28 0.1111111111111111
17 13 0.017857142857142856
17 32 0.14285714285714285
18 65 0.05
18 19 0.1111111111111111
18 213 0.2
18 111 0.14285714285714285
18 89 0.14285714285714285
18 138 0.5
18 59 0.125
18 13 0.017857142857142856
18 15 0.03333333333333333
18 64 0.16666666666666666
19 41 0.07692307692307693
19 18 0.05
19 52 0.25
19 257 0.1111111111111111
20 81 0.25
20 196 0.1111111111111111
20 21 0.07692307692307693
20 41 0.07692307692307693
20 26 0.05263157894736842
20 14 0.047619047619047616
20 62 0.16666666666666666
21 20 0.0625
21 36 0.1
21 72 0.3333333333333333
21 186 0.14285714285714285
21 139 0.5
21 24 0.058823529411764705
22 17 0.05263157894736842
22 67 0.041666666666666664
22 38 0.058823529411764705
22 189 0.16666666666666666
22 15 0.03333333333333333
22 13 0.017857142857142856
22 47 0.16666666666666666
23 17 0.05263157894736842
23 25 0.058823529411764705
23 54 0.05263157894736842
23 224 0.05263157894736842
24 146 0.14285714285714285
24 115 0.1111111111111111
24 53 0.14285714285714285
24 21 0.07692307692307693
24 27 0.07142857142857142
24 44 0.16666666666666666
24 77 0.1111111111111111
24 14 0.047619047619047616
25 98 0.5
25 164 0.25
25 23 0.125
25 103 0.5
25 124 0.25
25 93 0.16666666666666666
25 462 0.1
25 480 0.1
26 20 0.0625
26 117 0.16666666666666666
26 143 0.3333333333333333
26 196 0.1111111111111111
26 200 0.16666666666666666
26 41 0.07692307692307693
26 42 0.14285714285714285
26 197 0.3333333333333333
26 31 0.09090909090909091
27 116 0.1111111111111111
27 20 0.0625
27 133 0.25
27 71 0.08333333333333333
27 24 0.058823529411764705
27 26 0.05263157894736842
27 44 0.16666666666666666
27 29 0.1
28 17 0.05263157894736842
28 57 0.14285714285714285
28 22 0.0625
28 128 0.08333333333333333
29 27 0.07142857142857142
29 44 0.16666666666666666
29 133 0.25
29 71 0.08333333333333333
30 160 0.125
30 16 0.08333333333333333
31 26 0.05263157894736842
31 123 0.3333333333333333
31 36 0.1
31 172 0.3333333333333333
31 15 0.03333333333333333
32 17 0.05263157894736842
32 57 0.14285714285714285
32 153 0.09090909090909091
33 97 0.1
33 13 0.017857142857142856
33 15 0.03333333333333333
34 177 0.5
34 16 0.08333333333333333
35 17 0.05263157894736842
35 66 0.16666666666666666
35 70 0.1
35 55 0.16666666666666666
35 218 0.16666666666666666
35 90 0.25
35 13 0.017857142857142856
35 46 0.08333333333333333
