#ignore first line
1 2 0.5
1 3 0.16666666666666666
1 4 0.5
2 1 0.16666666666666666
3 1 0.16666666666666666
3 5 0.3333333333333333
3 6 0.1111111111111111
4 1 0.16666666666666666
5 3 0.16666666666666666
6 9 0.5
6 3 0.16666666666666666
6 5 0.3333333333333333
6 11 0.5
6 7 0.09090909090909091
7 10 0.25
7 12 0.5
7 13 0.04
7 6 0.1111111111111111
7 8 0.25
8 13 0.04
8 7 0.09090909090909091
9 6 0.1111111111111111
10 13 0.04
10 7 0.09090909090909091
11 6 0.1111111111111111
12 7 0.09090909090909091
13 65 0.16666666666666666
13 7 0.09090909090909091
13 8 0.25
13 10 0.25
13 141 0.125
13 14 0.0625
13 17 0.043478260869565216
13 178 0.2
13 118 0.25
13 29 0.1
13 31 0.1111111111111111
13 96 0.16666666666666666
14 81 0.1111111111111111
14 194 0.5
14 20 0.07692307692307693
14 31 0.1111111111111111
14 15 0.03125
14 92 0.1
14 13 0.04
14 79 0.5
15 67 0.1
15 69 0.5
15 262 0.09090909090909091
15 39 0.08333333333333333
15 264 0.05555555555555555
15 16 0.07692307692307693
15 13 0.04
15 46 0.5
15 14 0.0625
15 177 0.25
15 18 0.058823529411764705
15 23 0.058823529411764705
15 25 0.16666666666666666
15 219 0.3333333333333333
15 28 0.07692307692307693
15 127 0.2
16 135 0.1111111111111111
16 39 0.08333333333333333
16 45 0.08333333333333333
16 107 0.125
16 77 0.14285714285714285
16 15 0.03125
17 239 0.047619047619047616
17 19 0.07142857142857142
17 21 0.1111111111111111
17 38 0.09090909090909091
17 72 0.1111111111111111
17 61 0.03571428571428571
17 27 0.1
17 168 0.16666666666666666
17 13 0.04
17 51 0.1111111111111111
17 95 0.14285714285714285
18 223 0.3333333333333333
18 67 0.1
18 22 0.07692307692307693
18 169 0.3333333333333333
18 108 0.2
18 93 0.125
18 15 0.03125
19 17 0.043478260869565216
19 100 0.3333333333333333
19 36 0.25
19 101 0.07142857142857142
19 152 0.2
19 32 0.043478260869565216
19 48 0.1
20 172 0.25
20 150 0.125
20 120 0.0625
20 26 0.16666666666666666
20 24 0.05
20 14 0.0625
21 17 0.043478260869565216
22 18 0.058823529411764705
22 35 0.1
22 85 0.3333333333333333
22 39 0.08333333333333333
22 58 0.0625
22 45 0.08333333333333333
23 33 0.14285714285714285
23 132 0.3333333333333333
23 54 0.25
23 57 0.25
23 91 0.5
23 44 0.08333333333333333
23 15 0.03125
23 144 0.3333333333333333
24 50 0.2
24 20 0.07692307692307693
24 102 0.125
24 120 0.0625
24 41 0.0625
24 493 0.05
24 75 0.1
24 173 0.14285714285714285
25 43 0.1111111111111111
25 28 0.07692307692307693
25 15 0.03125
26 42 0.25
26 20 0.07692307692307693
26 103 0.25
27 17 0.043478260869565216
27 68 0.1111111111111111
27 21 0.1111111111111111
27 190 0.3333333333333333
27 104 0.125
28 131 0.5
28 101 0.07142857142857142
28 25 0.16666666666666666
28 43 0.1111111111111111
28 44 0.08333333333333333
28 15 0.03125
29 49 0.125
29 81 0.1111111111111111
29 13 0.04
29 30 0.16666666666666666
29 218 0.25
30 49 0.125
30 218 0.25
30 29 0.1
31 50 0.2
31 92 0.1
31 13 0.04
31 14 0.0625
32 34 0.07692307692307693
32 19 0.07142857142857142
32 262 0.09090909090909091
32 37 0.05263157894736842
32 70 0.2
32 89 0.16666666666666666
32 122 0.3333333333333333
32 59 0.08333333333333333
32 147 0.25
32 192 0.3333333333333333
33 18 0.058823529411764705
33 157 0.5
33 23 0.058823529411764705
33 74 0.16666666666666666
34 161 0.3333333333333333
34 84 0.125
34 197 0.125
34 201 0.16666666666666666
34 187 0.2
34 32 0.043478260869565216
35 55 0.09090909090909091
35 45 0.08333333333333333
35 22 0.07692307692307693
35 47 0.25
35 40 0.16666666666666666
36 19 0.07142857142857142
36 152 0.2
37 52 0.05263157894736842
37 28 0.07692307692307693
37 53 0.07692307692307693
37 60 0.05263157894736842
37 200 0.125
37 59 0.08333333333333333
37 44 0.08333333333333333
37 126 0.1111111111111111
37 32 0.043478260869565216
38 17 0.043478260869565216
38 51 0.1111111111111111
38 21 0.1111111111111111
38 95 0.14285714285714285
38 72 0.1111111111111111
39 22 0.07692307692307693
39 107 0.125
39 140 0.5
39 139 0.3333333333333333
39 15 0.03125
39 16 0.07692307692307693
40 18 0.058823529411764705
40 35 0.1
41 82 0.07692307692307693
41 117 0.3333333333333333
41 102 0.125
41 24 0.05
41 75 0.1
41 120 0.0625
41 216 0.3333333333333333
42 26 0.16666666666666666
42 103 0.25
43 25 0.16666666666666666
43 28 0.07692307692307693
43 45 0.08333333333333333
43 56 0.5
44 37 0.05263157894736842
44 23 0.058823529411764705
44 71 0.25
44 28 0.07692307692307693
44 78 0.2
44 462 0.1111111111111111
45 146 0.5
45 67 0.1
45 22 0.07692307692307693
45 43 0.1111111111111111
45 35 0.1
45 16 0.07692307692307693
46 15 0.03125
47 35 0.1
47 55 0.09090909090909091
48 186 0.2
48 19 0.07142857142857142
48 111 0.2
48 62 0.041666666666666664
48 63 0.16666666666666666
49 82 0.07692307692307693
49 51 0.1111111111111111
49 29 0.1
49 30 0.16666666666666666
50 31 0.1111111111111111
50 24 0.05
51 41 0.0625
51 17 0.043478260869565216
51 129 0.25
51 38 0.09090909090909091
51 49 0.125
52 465 0.05263157894736842
52 114 0.08333333333333333
52 53 0.07692307692307693
52 200 0.125
52 37 0.05263157894736842
52 60 0.05263157894736842
52 126 0.1111111111111111
53 52 0.05263157894736842
53 37 0.05263157894736842
53 23 0.058823529411764705
53 184 0.5
53 57 0.25
