#ignore first line
1 2 0.25
1 5 0.5
1 13 0.038461538461538464
2 1 0.125
2 3 0.3333333333333333
3 1 0.125
3 2 0.25
4 1 0.125
4 6 0.25
5 1 0.125
6 4 0.3333333333333333
6 7 0.16666666666666666
7 9 0.125
7 6 0.25
8 9 0.125
8 7 0.16666666666666666
9 10 0.16666666666666666
9 11 0.5
9 7 0.16666666666666666
9 8 0.3333333333333333
10 9 0.125
10 12 0.25
10 7 0.16666666666666666
11 9 0.125
12 10 0.16666666666666666
12 13 0.038461538461538464
13 1 0.125
13 106 0.1
13 12 0.25
13 45 0.05263157894736842
13 14 0.0625
13 15 0.038461538461538464
13 179 0.125
13 20 0.07142857142857142
13 10 0.16666666666666666
13 155 0.3333333333333333
13 29 0.05555555555555555
13 27 0.0625
14 17 0.041666666666666664
14 19 0.1111111111111111
14 38 0.1111111111111111
14 26 0.09090909090909091
14 60 0.0625
14 13 0.038461538461538464
14 64 0.25
15 18 0.058823529411764705
15 132 0.1
15 165 0.2
15 70 0.0625
15 71 0.07692307692307693
15 146 0.16666666666666666
15 170 0.2
15 13 0.038461538461538464
15 31 0.05263157894736842
15 16 0.07142857142857142
16 17 0.041666666666666664
16 53 0.06666666666666667
16 40 0.1111111111111111
16 181 0.14285714285714285
16 60 0.0625
16 15 0.038461538461538464
16 128 0.25
17 65 0.08333333333333333
17 34 0.08333333333333333
17 35 0.07692307692307693
17 36 0.09090909090909091
17 105 0.125
17 74 0.5
17 14 0.0625
17 16 0.07142857142857142
17 21 0.16666666666666666
17 23 0.07692307692307693
17 24 0.06666666666666667
17 159 0.5
18 37 0.0625
18 22 0.07692307692307693
18 56 0.05555555555555555
18 25 0.06666666666666667
18 44 0.125
18 45 0.05263157894736842
18 15 0.038461538461538464
18 214 0.25
19 122 0.5
19 14 0.0625
19 151 0.5
19 32 0.08333333333333333
20 194 0.2
20 28 0.08333333333333333
20 13 0.038461538461538464
20 166 0.16666666666666666
20 72 0.07692307692307693
21 17 0.041666666666666664
21 113 0.1
21 91 0.25
22 49 0.16666666666666666
22 18 0.058823529411764705
22 149 0.125
22 154 0.14285714285714285
22 186 0.16666666666666666
22 480 0.1
23 17 0.041666666666666664
23 193 0.25
23 35 0.07692307692307693
23 101 0.2
23 88 0.1
23 197 0.2
24 17 0.041666666666666664
24 65 0.08333333333333333
24 100 0.2
24 103 0.3333333333333333
24 264 0.038461538461538464
24 105 0.125
24 129 0.16666666666666666
25 257 0.07142857142857142
25 18 0.058823529411764705
25 45 0.05263157894736842
25 462 0.1
25 56 0.05555555555555555
26 97 0.25
26 124 0.25
26 125 0.2
26 14 0.0625
26 54 0.09090909090909091
27 33 0.1111111111111111
27 147 0.1
27 205 0.5
27 13 0.038461538461538464
27 29 0.05555555555555555
27 493 0.07142857142857142
27 15 0.038461538461538464
27 48 0.05555555555555555
28 33 0.1111111111111111
28 41 0.1
28 96 0.16666666666666666
28 20 0.07142857142857142
28 42 0.14285714285714285
29 33 0.1111111111111111
29 57 0.09090909090909091
29 41 0.1
29 27 0.0625
29 28 0.08333333333333333
29 13 0.038461538461538464
29 139 0.14285714285714285
29 48 0.05555555555555555
30 20 0.07142857142857142
30 152 0.2
31 196 0.16666666666666666
31 53 0.06666666666666667
31 15 0.038461538461538464
31 71 0.07692307692307693
31 170 0.2
31 165 0.2
31 47 0.05555555555555555
31 70 0.0625
32 81 0.14285714285714285
32 19 0.1111111111111111
32 131 0.5
32 39 0.09090909090909091
32 88 0.1
33 27 0.0625
33 28 0.08333333333333333
33 29 0.05555555555555555
33 67 0.07142857142857142
34 17 0.041666666666666664
34 113 0.1
34 35 0.07692307692307693
34 26 0.09090909090909091
34 177 0.25
34 51 0.3333333333333333
35 17 0.041666666666666664
35 34 0.08333333333333333
35 117 0.16666666666666666
35 38 0.1111111111111111
35 23 0.07692307692307693
35 14 0.0625
35 144 0.5
36 17 0.041666666666666664
36 58 0.25
36 59 0.25
36 68 0.16666666666666666
36 98 0.125
37 18 0.058823529411764705
37 211 0.3333333333333333
37 213 0.5
37 57 0.09090909090909091
37 25 0.06666666666666667
37 56 0.05555555555555555
37 29 0.05555555555555555
