#ignore first line
1 2 0.16666666666666666
1 3 0.5
1 4 0.1
2 1 0.125
2 4 0.1
2 13 0.02857142857142857
3 1 0.125
4 1 0.125
4 2 0.16666666666666666
4 5 0.25
4 6 0.09090909090909091
4 480 0.1
5 4 0.1
5 6 0.09090909090909091
6 1 0.125
6 4 0.1
6 5 0.25
6 7 0.125
6 8 0.3333333333333333
6 9 0.5
7 10 0.16666666666666666
7 12 0.16666666666666666
7 13 0.02857142857142857
7 6 0.09090909090909091
8 6 0.09090909090909091
9 6 0.09090909090909091
10 12 0.16666666666666666
10 13 0.02857142857142857
10 7 0.125
11 8 0.3333333333333333
12 10 0.16666666666666666
12 239 0.0625
12 7 0.125
13 1 0.125
13 2 0.16666666666666666
13 76 0.1111111111111111
13 146 0.14285714285714285
13 7 0.125
13 34 0.07142857142857142
13 16 0.05
13 10 0.16666666666666666
13 72 0.16666666666666666
13 46 0.08333333333333333
13 15 0.08333333333333333
13 14 0.07142857142857142
13 17 0.1111111111111111
13 105 0.125
13 196 0.25
13 215 0.2
13 28 0.07142857142857142
13 212 0.16666666666666666
14 116 0.14285714285714285
14 22 0.03125
14 120 0.5
14 13 0.02857142857142857
14 172 0.3333333333333333
14 29 0.14285714285714285
15 18 0.1111111111111111
15 84 0.5
15 101 0.5
15 13 0.02857142857142857
15 46 0.08333333333333333
15 32 0.1
16 43 0.1111111111111111
16 18 0.1111111111111111
16 19 0.04
16 20 0.0625
16 23 0.05263157894736842
16 210 0.16666666666666666
16 27 0.07142857142857142
16 13 0.02857142857142857
16 14 0.07142857142857142
17 146 0.14285714285714285
17 196 0.25
17 13 0.02857142857142857
17 167 0.25
18 130 0.1111111111111111
18 26 0.25
18 15 0.08333333333333333
18 16 0.05
19 33 0.047619047619047616
19 66 0.09090909090909091
19 96 0.07692307692307693
19 22 0.03125
19 40 0.5
19 185 0.3333333333333333
19 91 0.125
19 16 0.05
19 157 0.25
19 107 0.06666666666666667
19 64 0.1
20 114 0.5
20 21 0.14285714285714285
20 24 0.0625
20 106 0.2
20 462 0.09090909090909091
20 127 0.125
20 16 0.05
21 25 0.1
21 18 0.1111111111111111
21 219 0.16666666666666666
21 20 0.0625
22 33 0.047619047619047616
22 97 0.125
22 69 0.06666666666666667
22 39 0.125
22 211 0.1111111111111111
22 107 0.06666666666666667
22 184 0.2
22 141 0.16666666666666666
22 14 0.07142857142857142
22 79 0.1
22 49 0.1
22 19 0.04
22 213 0.14285714285714285
22 24 0.0625
22 30 0.06666666666666667
23 89 0.07692307692307693
23 176 0.16666666666666666
23 53 0.125
23 183 0.16666666666666666
23 41 0.05555555555555555
23 128 0.16666666666666666
23 78 0.1
23 16 0.05
24 20 0.0625
24 68 0.1
24 37 0.09090909090909091
24 22 0.03125
24 103 0.16666666666666666
24 148 0.3333333333333333
24 14 0.07142857142857142
24 111 0.3333333333333333
25 42 0.125
25 91 0.125
25 21 0.14285714285714285
25 127 0.125
26 18 0.1111111111111111
26 130 0.1111111111111111
27 210 0.16666666666666666
27 102 0.1111111111111111
27 135 0.16666666666666666
27 57 0.1
27 74 0.07692307692307693
27 43 0.1111111111111111
27 16 0.05
28 177 0.25
28 34 0.07142857142857142
28 36 0.08333333333333333
28 118 0.5
28 153 0.5
28 90 0.25
28 13 0.02857142857142857
29 14 0.07142857142857142
29 31 0.2
29 30 0.06666666666666667
30 162 0.5
30 22 0.03125
30 55 0.1111111111111111
30 56 0.2
30 44 0.07142857142857142
30 29 0.14285714285714285
30 54 0.1
31 29 0.14285714285714285
31 222 0.25
32 109 0.2
32 59 0.3333333333333333
32 61 0.07142857142857142
32 219 0.16666666666666666
32 15 0.08333333333333333
33 65 0.125
33 50 0.14285714285714285
33 19 0.04
33 36 0.08333333333333333
33 22 0.03125
33 23 0.05263157894736842
33 73 0.25
33 163 0.2
33 143 0.3333333333333333
33 192 0.25
34 45 0.09090909090909091
34 171 0.14285714285714285
34 28 0.07142857142857142
34 13 0.02857142857142857
34 126 0.14285714285714285
35 33 0.047619047619047616
35 198 0.5
35 116 0.14285714285714285
35 38 0.2
35 94 0.3333333333333333
35 48 0.05555555555555555
36 33 0.047619047619047616
36 65 0.125
36 137 0.14285714285714285
36 186 0.14285714285714285
36 28 0.07142857142857142
36 206 0.25
37 201 0.2
37 123 0.3333333333333333
37 239 0.0625
37 24 0.0625
38 35 0.09090909090909091
38 140 0.16666666666666666
39 174 0.5
39 22 0.03125
39 191 0.2
39 62 0.1
40 19 0.04
41 482 0.07142857142857142
41 53 0.125
41 183 0.16666666666666666
41 23 0.05263157894736842
41 88 0.125
41 89 0.07692307692307693
41 480 0.1
41 78 0.1
41 176 0.16666666666666666
42 25 0.1
42 75 0.09090909090909091
42 91 0.125
42 127 0.125
43 27 0.07142857142857142
43 102 0.1111111111111111
43 16 0.05
44 262 0.125
44 87 0.125
44 203 0.5
44 173 0.5
44 30 0.06666666666666667
44 47 0.08333333333333333
45 34 0.07142857142857142
45 112 0.07692307692307693
45 70 0.16666666666666666
45 186 0.14285714285714285
45 58 0.1
46 140 0.16666666666666666
46 72 0.16666666666666666
46 60 0.16666666666666666
46 13 0.02857142857142857
46 158 0.25
46 15 0.08333333333333333
47 51 0.2
47 44 0.07142857142857142
47 164 0.5
47 95 0.1
47 224 0.08333333333333333
48 19 0.04
48 85 0.16666666666666666
48 169 0.25
48 37 0.09090909090909091
48 156 0.5
48 77 0.0625
48 35 0.09090909090909091
49 121 0.3333333333333333
49 82 0.5
49 131 0.125
49 22 0.03125
50 33 0.047619047619047616
50 89 0.07692307692307693
51 95 0.1
51 47 0.08333333333333333
52 47 0.08333333333333333
53 41 0.05555555555555555
53 78 0.1
53 23 0.05263157894736842
53 128 0.16666666666666666
54 49 0.1
54 124 0.09090909090909091
54 52 0.5
54 200 0.5
54 44 0.07142857142857142
54 30 0.06666666666666667
55 51 0.2
55 100 0.125
55 30 0.06666666666666667
55 63 0.07692307692307693
55 54 0.1
56 44 0.07142857142857142
56 30 0.06666666666666667
56 168 0.1
57 27 0.07142857142857142
57 102 0.1111111111111111
57 43 0.1111111111111111
57 135 0.16666666666666666
57 16 0.05
58 34 0.07142857142857142
58 45 0.09090909090909091
58 70 0.16666666666666666
58 112 0.07692307692307693
59 32 0.1
60 158 0.25
60 46 0.08333333333333333
60 72 0.16666666666666666
61 115 0.5
61 71 0.5
61 25 0.1
61 58 0.1
61 75 0.09090909090909091
61 109 0.2
61 171 0.14285714285714285
61 32 0.1
62 74 0.07692307692307693
62 179 0.25
62 108 0.2
62 119 0.125
62 39 0.125
63 81 0.14285714285714285
63 67 0.14285714285714285
63 55 0.1111111111111111
63 221 0.25
63 47 0.08333333333333333
63 144 0.25
64 66 0.09090909090909091
64 19 0.04
64 480 0.1
64 96 0.07692307692307693
65 33 0.047619047619047616
65 50 0.14285714285714285
65 36 0.08333333333333333
