#ignore first line
1 2 0.5
1 3 0.5
1 4 0.14285714285714285
1 264 0.024390243902439025
2 1 0.125
3 1 0.125
4 1 0.125
4 5 0.14285714285714285
4 6 0.07142857142857142
5 4 0.14285714285714285
5 13 0.03333333333333333
5 6 0.07142857142857142
6 4 0.14285714285714285
6 5 0.14285714285714285
6 7 0.16666666666666666
6 9 0.16666666666666666
6 10 0.1
6 11 0.25
6 13 0.03333333333333333
7 13 0.03333333333333333
7 6 0.07142857142857142
7 8 0.5
8 7 0.16666666666666666
9 10 0.1
9 6 0.07142857142857142
9 239 0.06666666666666667
10 9 0.16666666666666666
10 11 0.25
10 12 0.5
10 6 0.07142857142857142
10 264 0.024390243902439025
11 10 0.1
11 6 0.07142857142857142
12 10 0.1
13 65 0.125
13 193 0.5
13 5 0.14285714285714285
13 6 0.07142857142857142
13 7 0.16666666666666666
13 14 0.05555555555555555
13 15 0.09090909090909091
13 16 0.125
13 23 0.06666666666666667
13 24 0.1
13 133 0.125
13 39 0.25
13 29 0.14285714285714285
13 262 0.14285714285714285
14 17 0.06666666666666667
14 49 0.3333333333333333
14 19 0.07142857142857142
14 50 0.16666666666666666
14 176 0.25
14 13 0.03333333333333333
14 46 0.2
14 31 0.058823529411764705
14 96 0.07142857142857142
15 262 0.14285714285714285
15 13 0.03333333333333333
15 62 0.2
15 215 0.2
15 32 0.14285714285714285
16 90 0.125
16 92 0.3333333333333333
16 13 0.03333333333333333
16 212 0.5
17 81 0.14285714285714285
17 18 0.125
17 35 0.25
17 20 0.09090909090909091
17 83 0.1111111111111111
17 58 0.1111111111111111
17 14 0.05555555555555555
18 17 0.06666666666666667
18 42 0.1
18 44 0.14285714285714285
18 58 0.1111111111111111
19 66 0.1
19 22 0.14285714285714285
19 25 0.047619047619047616
19 45 0.25
19 46 0.2
19 79 0.16666666666666666
19 14 0.05555555555555555
20 17 0.06666666666666667
20 26 0.16666666666666666
20 21 0.047619047619047616
20 101 0.3333333333333333
21 20 0.09090909090909091
21 188 0.5
21 135 0.16666666666666666
21 27 0.038461538461538464
21 28 0.09090909090909091
21 61 0.25
21 30 0.058823529411764705
21 63 0.1
21 192 0.25
22 60 0.08333333333333333
22 19 0.07142857142857142
22 52 0.2
23 37 0.09090909090909091
