#ignore first line
1 2 0.125
1 13 0.03571428571428571
2 1 0.25
2 3 0.2
2 4 0.5
2 6 0.1111111111111111
3 2 0.125
3 5 0.5
4 2 0.125
5 3 0.2
6 9 0.16666666666666666
6 2 0.125
6 3 0.2
6 7 0.125
6 10 0.5
7 11 0.5
7 262 0.125
7 6 0.1111111111111111
7 8 0.2
8 12 0.5
8 7 0.125
9 465 0.058823529411764705
9 13 0.03571428571428571
9 6 0.1111111111111111
10 6 0.1111111111111111
11 7 0.125
12 8 0.2
13 1 0.25
13 129 0.2
13 38 0.06666666666666667
13 9 0.16666666666666666
13 216 0.2
13 14 0.0625
13 79 0.14285714285714285
13 82 0.125
13 21 0.0625
13 22 0.08333333333333333
13 56 0.07692307692307693
13 186 0.25
13 159 0.25
14 17 0.08333333333333333
14 223 0.5
14 182 0.16666666666666666
14 13 0.03571428571428571
14 46 0.2
14 15 0.05555555555555555
14 142 0.5
15 215 0.16666666666666666
15 18 0.05263157894736842
15 103 0.14285714285714285
15 23 0.16666666666666666
15 146 0.125
15 25 0.045454545454545456
15 60 0.125
15 14 0.0625
15 16 0.0625
16 132 0.1111111111111111
16 15 0.05555555555555555
16 135 0.14285714285714285
16 202 0.5
16 27 0.041666666666666664
16 31 0.05555555555555555
16 224 0.058823529411764705
17 18 0.05263157894736842
17 19 0.047619047619047616
17 182 0.16666666666666666
17 88 0.25
17 217 0.5
17 14 0.0625
18 17 0.08333333333333333
18 19 0.047619047619047616
18 52 0.09090909090909091
18 99 0.1111111111111111
18 73 0.08333333333333333
18 30 0.045454545454545456
18 15 0.05555555555555555
19 17 0.08333333333333333
19 18 0.05263157894736842
19 35 0.14285714285714285
19 20 0.2
19 36 0.5
19 34 0.125
19 41 0.16666666666666666
19 45 0.09090909090909091
19 29 0.125
19 201 0.16666666666666666
20 19 0.047619047619047616
21 82 0.125
21 68 0.16666666666666666
21 24 0.2
21 89 0.5
21 173 0.5
21 13 0.03571428571428571
21 47 0.1111111111111111
22 27 0.041666666666666664
22 132 0.1111111111111111
22 13 0.03571428571428571
22 38 0.06666666666666667
22 55 0.14285714285714285
23 207 0.14285714285714285
23 31 0.05555555555555555
23 15 0.05555555555555555
24 26 0.3333333333333333
24 21 0.0625
25 116 0.16666666666666666
25 66 0.09090909090909091
25 84 0.5
25 121 0.3333333333333333
25 105 0.16666666666666666
25 42 0.06666666666666667
25 177 0.3333333333333333
25 189 0.125
25 493 0.058823529411764705
25 15 0.05555555555555555
26 24 0.2
27 37 0.25
27 39 0.1
27 72 0.1111111111111111
27 203 0.25
27 16 0.0625
27 209 0.3333333333333333
27 25 0.045454545454545456
27 22 0.08333333333333333
27 57 0.1
27 90 0.07692307692307693
27 28 0.07692307692307693
27 32 0.045454545454545456
28 52 0.09090909090909091
28 180 0.25
28 40 0.16666666666666666
28 27 0.041666666666666664
28 264 0.05263157894736842
28 155 0.16666666666666666
29 18 0.05263157894736842
29 19 0.047619047619047616
29 20 0.2
29 190 0.1
29 66 0.09090909090909091
30 33 0.043478260869565216
30 18 0.05263157894736842
30 83 0.08333333333333333
30 133 0.125
30 73 0.08333333333333333
30 97 0.1111111111111111
30 187 0.16666666666666666
30 28 0.07692307692307693
30 157 0.14285714285714285
30 113 0.25
31 53 0.16666666666666666
31 23 0.16666666666666666
31 43 0.05555555555555555
31 108 0.1111111111111111
31 59 0.07142857142857142
31 63 0.3333333333333333
31 16 0.0625
32 33 0.043478260869565216
32 98 0.14285714285714285
32 83 0.08333333333333333
32 145 0.2
32 169 0.2
32 27 0.041666666666666664
32 224 0.058823529411764705
32 77 0.08333333333333333
32 158 0.25
32 222 0.14285714285714285
33 49 0.06666666666666667
33 147 0.1
33 118 0.2
33 152 0.14285714285714285
33 192 0.2
33 32 0.045454545454545456
33 30 0.045454545454545456
33 112 0.09090909090909091
34 201 0.16666666666666666
34 19 0.047619047619047616
34 20 0.2
34 95 0.2
35 130 0.25
35 18 0.05263157894736842
35 19 0.047619047619047616
35 122 0.3333333333333333
36 19 0.047619047619047616
37 90 0.07692307692307693
37 27 0.041666666666666664
38 50 0.125
38 22 0.08333333333333333
38 87 0.16666666666666666
38 138 0.5
38 61 0.1111111111111111
38 43 0.05555555555555555
38 13 0.03571428571428571
39 27 0.041666666666666664
39 493 0.058823529411764705
39 203 0.25
39 72 0.1111111111111111
40 83 0.08333333333333333
40 28 0.07692307692307693
40 155 0.16666666666666666
41 19 0.047619047619047616
41 219 0.125
41 64 0.5
42 204 0.16666666666666666
42 102 0.16666666666666666
42 143 0.14285714285714285
42 25 0.045454545454545456
42 58 0.09090909090909091
42 44 0.1
42 47 0.1111111111111111
43 33 0.043478260869565216
43 96 0.25
43 38 0.06666666666666667
43 87 0.16666666666666666
43 153 0.2
43 75 0.07692307692307693
43 32 0.045454545454545456
43 31 0.05555555555555555
43 48 0.16666666666666666
44 42 0.06666666666666667
44 204 0.16666666666666666
44 143 0.14285714285714285
44 58 0.09090909090909091
45 34 0.125
45 19 0.047619047619047616
45 20 0.2
45 164 0.25
45 210 0.25
45 220 0.25
46 115 0.25
46 14 0.0625
47 42 0.06666666666666667
47 67 0.5
47 21 0.0625
47 119 0.125
48 43 0.05555555555555555
48 96 0.25
49 33 0.043478260869565216
49 193 0.16666666666666666
49 147 0.1
49 118 0.2
49 152 0.14285714285714285
49 156 0.1111111111111111
49 112 0.09090909090909091
50 57 0.1
50 51 0.07142857142857142
50 76 0.1
