#ignore first line
1 2 0.25
1 3 0.25
1 4 0.25
2 1 0.14285714285714285
2 6 0.16666666666666666
3 1 0.14285714285714285
3 5 0.5
4 1 0.14285714285714285
4 13 0.02857142857142857
5 3 0.25
6 2 0.25
6 11 0.5
6 7 0.125
7 9 0.14285714285714285
7 13 0.02857142857142857
7 6 0.16666666666666666
7 8 0.16666666666666666
8 9 0.14285714285714285
8 10 0.3333333333333333
8 7 0.125
9 12 0.5
9 7 0.125
9 8 0.16666666666666666
10 8 0.16666666666666666
11 6 0.16666666666666666
12 9 0.14285714285714285
13 1 0.14285714285714285
13 67 0.5
13 4 0.25
13 103 0.1
13 7 0.125
13 9 0.14285714285714285
13 10 0.3333333333333333
13 14 0.05263157894736842
13 159 0.3333333333333333
13 16 0.1111111111111111
13 18 0.06666666666666667
13 20 0.07692307692307693
13 22 0.1
13 106 0.3333333333333333
13 123 0.14285714285714285
13 28 0.058823529411764705
13 63 0.07692307692307693
14 17 0.09090909090909091
14 51 0.16666666666666666
14 154 0.5
14 26 0.3333333333333333
14 27 0.16666666666666666
14 28 0.058823529411764705
14 13 0.02857142857142857
14 15 0.05
14 144 0.5
15 17 0.09090909090909091
15 34 0.5
15 83 0.16666666666666666
15 85 0.16666666666666666
15 182 0.3333333333333333
15 24 0.0625
15 181 0.3333333333333333
15 210 0.5
15 14 0.05263157894736842
16 19 0.125
16 108 0.5
16 13 0.02857142857142857
17 56 0.1
17 29 0.16666666666666666
17 14 0.05263157894736842
17 15 0.05
17 32 0.125
18 47 0.2
18 44 0.16666666666666666
18 13 0.02857142857142857
18 62 0.125
18 95 0.25
18 206 0.25
19 148 0.3333333333333333
19 149 0.2
19 23 0.09090909090909091
19 16 0.1111111111111111
20 18 0.06666666666666667
20 99 0.3333333333333333
20 21 0.0625
20 101 0.125
20 139 0.125
20 13 0.02857142857142857
20 31 0.125
21 33 0.06666666666666667
21 20 0.07692307692307693
21 37 0.05
21 40 0.25
21 138 0.5
21 126 0.07142857142857142
21 143 0.5
22 100 0.25
22 18 0.06666666666666667
22 36 0.05
22 13 0.02857142857142857
22 162 0.16666666666666666
23 178 0.25
