#ignore first line
1 2 0.125
1 4 0.5
2 1 0.25
2 3 0.3333333333333333
2 5 0.3333333333333333
2 6 0.09090909090909091
3 2 0.125
4 1 0.25
5 2 0.125
6 2 0.125
6 3 0.3333333333333333
6 13 0.043478260869565216
6 7 0.16666666666666666
6 8 0.2
7 9 0.5
7 11 0.25
7 6 0.09090909090909091
8 10 0.3333333333333333
8 6 0.09090909090909091
9 7 0.16666666666666666
10 6 0.09090909090909091
10 8 0.2
11 12 0.5
11 7 0.16666666666666666
12 11 0.25
13 18 0.058823529411764705
13 54 0.041666666666666664
13 180 0.25
13 22 0.05555555555555555
13 194 0.3333333333333333
13 90 0.14285714285714285
13 75 0.07692307692307693
13 14 0.047619047619047616
13 46 0.1
13 47 0.125
13 6 0.09090909090909091
14 81 0.2
14 182 0.2
14 21 0.25
14 118 0.3333333333333333
14 24 0.08333333333333333
14 169 0.14285714285714285
14 48 0.14285714285714285
14 13 0.043478260869565216
14 15 0.043478260869565216
14 16 0.02631578947368421
15 121 0.16666666666666666
15 38 0.1
15 119 0.25
15 24 0.08333333333333333
15 57 0.125
15 58 0.09090909090909091
15 16 0.02631578947368421
15 160 0.1111111111111111
15 14 0.047619047619047616
15 32 0.1
16 49 0.5
16 35 0.05263157894736842
16 60 0.16666666666666666
16 70 0.125
16 40 0.1
16 61 0.16666666666666666
16 14 0.047619047619047616
16 15 0.043478260869565216
16 17 0.047619047619047616
16 50 0.07692307692307693
16 19 0.07692307692307693
16 20 0.07692307692307693
16 53 0.05555555555555555
16 25 0.1
16 26 0.1111111111111111
16 28 0.125
16 29 0.07142857142857142
17 178 0.3333333333333333
17 20 0.07692307692307693
17 53 0.05555555555555555
17 264 0.038461538461538464
17 25 0.1
17 122 0.3333333333333333
17 16 0.02631578947368421
17 64 0.5
18 37 0.05555555555555555
18 183 0.16666666666666666
18 120 0.3333333333333333
18 41 0.3333333333333333
18 85 0.25
18 13 0.043478260869565216
18 47 0.125
19 34 0.1
19 27 0.07142857142857142
19 181 0.2
19 197 0.2
19 16 0.02631578947368421
20 17 0.047619047619047616
20 67 0.16666666666666666
20 134 0.16666666666666666
20 23 0.2
20 95 0.3333333333333333
20 16 0.02631578947368421
21 116 0.25
21 14 0.047619047619047616
22 193 0.5
22 35 0.05263157894736842
22 68 0.1111111111111111
22 37 0.05555555555555555
22 71 0.16666666666666666
22 74 0.125
22 13 0.043478260869565216
23 20 0.07692307692307693
23 69 0.3333333333333333
24 138 0.2
24 125 0.14285714285714285
24 14 0.047619047619047616
24 15 0.043478260869565216
24 48 0.14285714285714285
25 17 0.047619047619047616
25 191 0.3333333333333333
25 30 0.14285714285714285
25 39 0.1
25 16 0.02631578947368421
26 161 0.2
26 154 0.14285714285714285
26 56 0.25
26 23 0.2
26 16 0.02631578947368421
27 17 0.047619047619047616
27 97 0.5
27 19 0.07692307692307693
27 117 0.1111111111111111
27 78 0.25
27 111 0.25
28 137 0.2
28 36 0.1
28 16 0.02631578947368421
29 102 0.16666666666666666
29 40 0.1
29 219 0.5
29 43 0.04
29 28 0.125
29 168 0.5
29 16 0.02631578947368421
30 25 0.1
30 124 0.07692307692307693
30 44 0.125
31 33 0.1
31 66 0.14285714285714285
31 68 0.1111111111111111
31 22 0.05555555555555555
32 218 0.5
32 131 0.125
32 196 0.5
32 15 0.043478260869565216
32 24 0.08333333333333333
33 66 0.14285714285714285
33 59 0.3333333333333333
33 158 0.25
33 31 0.1111111111111111
34 169 0.14285714285714285
34 19 0.07692307692307693
34 52 0.2
34 141 0.5
35 190 0.125
35 176 0.09090909090909091
35 262 0.1111111111111111
35 22 0.05555555555555555
35 73 0.16666666666666666
35 214 0.14285714285714285
35 16 0.02631578947368421
35 126 0.14285714285714285
35 112 0.05555555555555555
36 28 0.125
36 93 0.3333333333333333
36 208 0.5
36 72 0.1
37 65 0.2
37 18 0.058823529411764705
37 22 0.05555555555555555
37 183 0.16666666666666666
37 136 0.16666666666666666
37 106 0.2
37 63 0.14285714285714285
37 166 0.1
38 58 0.09090909090909091
38 119 0.25
38 15 0.043478260869565216
38 160 0.1111111111111111
39 25 0.1
39 42 0.1
39 129 0.1111111111111111
39 53 0.05555555555555555
39 167 0.5
40 162 0.5
40 29 0.07142857142857142
40 215 0.1
40 55 0.5
40 16 0.02631578947368421
41 18 0.058823529411764705
42 187 0.25
42 222 0.25
42 39 0.1
42 480 0.1
43 34 0.1
43 98 0.07692307692307693
43 203 0.09090909090909091
43 104 0.0625
43 142 0.05263157894736842
43 224 0.058823529411764705
43 112 0.05555555555555555
43 149 0.09090909090909091
43 150 0.14285714285714285
43 16 0.02631578947368421
43 29 0.07142857142857142
43 86 0.1111111111111111
44 257 0.125
44 20 0.07692307692307693
44 30 0.14285714285714285
45 33 0.1
45 124 0.07692307692307693
45 44 0.125
45 101 0.16666666666666666
46 210 0.3333333333333333
46 13 0.043478260869565216
46 54 0.041666666666666664
46 47 0.125
47 18 0.058823529411764705
47 13 0.043478260869565216
47 46 0.1
47 130 0.25
48 51 0.2
48 14 0.047619047619047616
48 24 0.08333333333333333
49 16 0.02631578947368421
50 133 0.5
50 77 0.125
50 91 0.07692307692307693
50 204 0.25
50 173 0.25
50 16 0.02631578947368421
51 48 0.14285714285714285
52 105 0.5
52 34 0.1
52 27 0.07142857142857142
53 17 0.047619047619047616
53 82 0.16666666666666666
53 108 0.2
53 117 0.1111111111111111
53 140 0.16666666666666666
53 39 0.1
53 88 0.14285714285714285
53 96 0.09090909090909091
53 16 0.02631578947368421
54 99 0.2
54 100 0.1111111111111111
54 164 0.3333333333333333
54 199 0.2
54 72 0.1
54 221 0.25
