#ignore first line
1 2 0.2
1 3 0.16666666666666666
2 1 0.25
2 4 0.5
3 1 0.25
3 5 0.5
3 6 0.1
4 2 0.2
5 3 0.16666666666666666
6 2 0.2
6 3 0.16666666666666666
6 11 0.25
6 7 0.1
6 8 0.5
7 9 0.25
7 10 0.14285714285714285
7 12 0.3333333333333333
7 13 0.038461538461538464
7 6 0.1
8 6 0.1
9 10 0.14285714285714285
9 7 0.1
10 9 0.25
10 11 0.25
10 7 0.1
11 10 0.14285714285714285
11 6 0.1
12 7 0.1
13 193 0.2
13 12 0.3333333333333333
13 6 0.1
13 7 0.1
13 169 0.3333333333333333
13 10 0.14285714285714285
13 44 0.09090909090909091
13 14 0.03225806451612903
13 15 0.047619047619047616
13 20 0.09090909090909091
13 239 0.05263157894736842
13 155 0.25
13 70 0.25
14 34 0.05263157894736842
14 69 0.25
14 103 0.125
14 40 0.05
14 105 0.0625
14 76 0.25
14 13 0.038461538461538464
14 18 0.03225806451612903
14 19 0.04
14 56 0.1
14 25 0.06666666666666667
14 125 0.5
14 159 0.5
14 64 0.25
15 21 0.09090909090909091
15 38 0.058823529411764705
15 32 0.25
15 202 0.25
15 28 0.1
15 13 0.038461538461538464
15 31 0.08333333333333333
15 16 0.05263157894736842
16 17 0.1111111111111111
16 148 0.25
16 38 0.058823529411764705
16 23 0.09090909090909091
16 28 0.1
16 144 0.125
16 15 0.047619047619047616
16 32 0.25
17 177 0.16666666666666666
17 107 0.25
17 47 0.25
17 15 0.047619047619047616
17 16 0.05263157894736842
18 34 0.05263157894736842
18 198 0.25
18 135 0.16666666666666666
18 200 0.25
18 74 0.5
18 80 0.1111111111111111
18 172 0.2
18 142 0.2
18 14 0.03225806451612903
18 19 0.04
18 22 0.047619047619047616
18 27 0.14285714285714285
18 60 0.07692307692307693
18 126 0.16666666666666666
19 97 0.25
19 257 0.1
19 136 0.16666666666666666
19 46 0.06666666666666667
19 14 0.03225806451612903
19 18 0.03225806451612903
19 118 0.14285714285714285
19 24 0.09090909090909091
19 57 0.14285714285714285
19 186 0.25
19 123 0.1111111111111111
19 95 0.5
20 163 0.25
20 156 0.5
20 13 0.038461538461538464
20 39 0.0625
21 66 0.2
21 152 0.2
21 199 0.16666666666666666
21 15 0.047619047619047616
21 16 0.05263157894736842
22 113 0.09090909090909091
22 18 0.03225806451612903
22 35 0.058823529411764705
22 98 0.09090909090909091
22 56 0.1
22 25 0.06666666666666667
22 104 0.3333333333333333
22 137 0.3333333333333333
22 96 0.09090909090909091
22 14 0.03225806451612903
22 30 0.14285714285714285
23 15 0.047619047619047616
23 27 0.14285714285714285
23 29 0.2
23 91 0.14285714285714285
23 31 0.08333333333333333
23 16 0.05263157894736842
24 465 0.08333333333333333
24 19 0.04
24 157 0.2
24 78 0.07142857142857142
25 22 0.047619047619047616
25 41 0.058823529411764705
25 43 0.2
25 173 0.2
25 171 0.3333333333333333
25 14 0.03225806451612903
26 42 0.14285714285714285
26 164 0.07692307692307693
26 21 0.09090909090909091
26 102 0.09090909090909091
26 184 0.125
27 18 0.03225806451612903
27 23 0.09090909090909091
28 160 0.5
28 37 0.058823529411764705
28 62 0.07142857142857142
28 15 0.047619047619047616
28 16 0.05263157894736842
29 41 0.058823529411764705
29 23 0.09090909090909091
30 33 0.09090909090909091
30 22 0.047619047619047616
31 50 0.3333333333333333
31 23 0.09090909090909091
31 119 0.25
31 151 0.3333333333333333
31 41 0.058823529411764705
31 15 0.047619047619047616
32 15 0.047619047619047616
32 16 0.05263157894736842
33 113 0.09090909090909091
33 35 0.058823529411764705
33 79 0.3333333333333333
33 30 0.14285714285714285
33 55 0.3333333333333333
34 18 0.03225806451612903
34 20 0.09090909090909091
34 197 0.3333333333333333
34 166 0.14285714285714285
34 36 0.05263157894736842
34 219 0.25
34 44 0.09090909090909091
34 14 0.03225806451612903
34 224 0.07142857142857142
34 48 0.08333333333333333
35 33 0.09090909090909091
35 68 0.3333333333333333
35 38 0.058823529411764705
35 72 0.16666666666666666
35 25 0.06666666666666667
35 144 0.125
35 30 0.14285714285714285
35 86 0.06666666666666667
35 22 0.047619047619047616
36 81 0.1
36 34 0.05263157894736842
36 52 0.14285714285714285
36 117 0.125
36 182 0.25
36 98 0.09090909090909091
36 73 0.25
36 130 0.16666666666666666
36 207 0.2
37 49 0.1111111111111111
37 28 0.1
37 21 0.09090909090909091
37 164 0.07692307692307693
37 168 0.2
37 124 0.2
37 62 0.07142857142857142
37 222 0.14285714285714285
38 239 0.05263157894736842
38 35 0.058823529411764705
38 36 0.05263157894736842
38 86 0.06666666666666667
38 215 0.5
38 185 0.16666666666666666
38 77 0.2
38 15 0.047619047619047616
38 16 0.05263157894736842
39 20 0.09090909090909091
39 121 0.25
39 122 0.25
39 59 0.16666666666666666
39 188 0.16666666666666666
39 45 0.05263157894736842
39 78 0.07142857142857142
39 48 0.08333333333333333
40 18 0.03225806451612903
40 165 0.16666666666666666
40 85 0.08333333333333333
40 154 0.2
40 217 0.14285714285714285
40 53 0.0625
40 139 0.16666666666666666
40 14 0.03225806451612903
40 170 0.3333333333333333
40 192 0.16666666666666666
41 161 0.2
41 211 0.5
41 116 0.2
41 196 0.25
41 25 0.06666666666666667
41 16 0.05263157894736842
41 29 0.2
41 31 0.08333333333333333
41 96 0.09090909090909091
42 26 0.1
42 184 0.125
42 112 0.1111111111111111
43 25 0.06666666666666667
43 173 0.2
44 34 0.05263157894736842
44 155 0.25
44 84 0.25
44 13 0.038461538461538464
44 132 0.25
45 19 0.04
45 101 0.14285714285714285
45 54 0.0625
45 39 0.0625
45 24 0.09090909090909091
45 195 0.3333333333333333
45 88 0.1111111111111111
45 61 0.14285714285714285
45 176 0.2
45 150 0.5
46 19 0.04
46 118 0.14285714285714285
46 57 0.14285714285714285
46 221 0.25
46 109 0.16666666666666666
46 99 0.25
46 94 0.5
47 17 0.1111111111111111
47 158 0.5
48 203 0.3333333333333333
48 34 0.05263157894736842
48 147 0.3333333333333333
48 78 0.07142857142857142
48 39 0.0625
49 164 0.07692307692307693
49 37 0.058823529411764705
49 222 0.14285714285714285
49 71 0.1111111111111111
50 31 0.08333333333333333
51 133 0.2
51 86 0.06666666666666667
51 25 0.06666666666666667
51 43 0.2
51 108 0.16666666666666666
51 14 0.03225806451612903
51 143 0.14285714285714285
52 90 0.25
52 91 0.14285714285714285
52 36 0.05263157894736842
53 85 0.08333333333333333
53 40 0.05
53 217 0.14285714285714285
53 139 0.16666666666666666
53 78 0.07142857142857142
53 192 0.16666666666666666
54 82 0.1111111111111111
54 67 0.25
54 101 0.14285714285714285
54 58 0.16666666666666666
54 110 0.3333333333333333
54 45 0.05263157894736842
54 83 0.25
54 61 0.14285714285714285
55 33 0.09090909090909091
55 30 0.14285714285714285
56 89 0.25
56 18 0.03225806451612903
56 213 0.5
56 22 0.047619047619047616
56 14 0.03225806451612903
57 210 0.5
57 19 0.04
57 45 0.05263157894736842
57 46 0.06666666666666667
58 54 0.0625
58 128 0.1111111111111111
59 121 0.25
59 188 0.16666666666666666
59 39 0.0625
60 18 0.03225806451612903
60 63 0.1
60 89 0.25
60 75 0.25
60 190 0.14285714285714285
60 127 0.16666666666666666
61 205 0.5
61 45 0.05263157894736842
61 54 0.0625
62 149 0.16666666666666666
62 87 0.2
62 218 0.25
62 153 0.25
62 37 0.058823529411764705
62 28 0.1
62 15 0.047619047619047616
63 65 0.3333333333333333
63 82 0.1111111111111111
63 60 0.07692307692307693
63 212 0.2
63 220 0.3333333333333333
64 69 0.25
64 14 0.03225806451612903
65 63 0.1
66 21 0.09090909090909091
66 199 0.16666666666666666
67 54 0.0625
68 35 0.058823529411764705
69 14 0.03225806451612903
69 64 0.25
70 193 0.2
70 13 0.038461538461538464
71 49 0.1111111111111111
71 124 0.2
71 37 0.058823529411764705
71 222 0.14285714285714285
71 168 0.2
72 42 0.14285714285714285
72 35 0.058823529411764705
72 68 0.3333333333333333
72 134 0.5
73 36 0.05263157894736842
74 18 0.03225806451612903
75 60 0.07692307692307693
75 127 0.16666666666666666
76 105 0.0625
76 14 0.03225806451612903
77 185 0.16666666666666666
77 62 0.07142857142857142
77 38 0.058823529411764705
78 20 0.09090909090909091
78 53 0.0625
78 39 0.0625
78 24 0.09090909090909091
78 128 0.1111111111111111
78 191 0.5
78 48 0.08333333333333333
79 33 0.09090909090909091
79 30 0.14285714285714285
80 18 0.03225806451612903
80 142 0.2
80 135 0.16666666666666666
80 200 0.25
81 73 0.25
81 36 0.05263157894736842
81 117 0.125
81 182 0.25
81 207 0.2
82 162 0.16666666666666666
82 67 0.25
82 54 0.0625
82 63 0.1
82 131 0.5
83 54 0.0625
83 46 0.06666666666666667
84 44 0.09090909090909091
84 128 0.1111111111111111
85 217 0.14285714285714285
85 165 0.16666666666666666
85 53 0.0625
85 40 0.05
86 113 0.09090909090909091
86 51 0.08333333333333333
86 100 0.16666666666666666
86 132 0.25
86 38 0.058823529411764705
86 180 0.14285714285714285
86 35 0.058823529411764705
87 100 0.16666666666666666
87 62 0.07142857142857142
88 129 0.25
88 138 0.25
88 145 0.25
88 45 0.05263157894736842
89 60 0.07692307692307693
89 56 0.1
90 52 0.14285714285714285
90 48 0.08333333333333333
91 194 0.5
91 52 0.14285714285714285
91 29 0.2
91 23 0.09090909090909091
92 178 0.5
92 86 0.06666666666666667
92 87 0.2
92 216 0.5
93 27 0.14285714285714285
93 20 0.09090909090909091
93 13 0.038461538461538464
94 46 0.06666666666666667
95 19 0.04
96 209 0.3333333333333333
96 18 0.03225806451612903
96 179 0.25
96 22 0.047619047619047616
96 41 0.058823529411764705
96 187 0.2
97 19 0.04
97 136 0.16666666666666666
98 33 0.09090909090909091
98 130 0.16666666666666666
98 36 0.05263157894736842
98 117 0.125
98 22 0.047619047619047616
99 109 0.16666666666666666
99 46 0.06666666666666667
100 115 0.3333333333333333
100 86 0.06666666666666667
100 87 0.2
101 58 0.16666666666666666
101 45 0.05263157894736842
101 54 0.0625
101 114 0.25
102 26 0.1
102 184 0.125
102 144 0.125
102 180 0.14285714285714285
102 112 0.1111111111111111
103 106 0.3333333333333333
103 48 0.08333333333333333
103 14 0.03225806451612903
103 78 0.07142857142857142
103 56 0.1
104 22 0.047619047619047616
105 204 0.14285714285714285
105 120 0.1111111111111111
105 76 0.25
105 141 0.1111111111111111
105 14 0.03225806451612903
105 111 0.14285714285714285
105 208 0.125
106 98 0.09090909090909091
106 103 0.125
107 17 0.1111111111111111
107 177 0.16666666666666666
108 51 0.08333333333333333
108 140 0.125
109 99 0.25
109 221 0.25
109 46 0.06666666666666667
