#ignore first line
1 2 0.16666666666666666
1 3 0.25
2 1 0.25
2 4 0.2
2 5 0.5
3 1 0.25
4 2 0.16666666666666666
4 3 0.25
4 6 0.09090909090909091
5 2 0.16666666666666666
6 9 0.2
6 3 0.25
6 4 0.2
6 7 0.5
6 8 0.25
7 6 0.09090909090909091
8 10 0.25
8 6 0.09090909090909091
9 12 0.2
9 6 0.09090909090909091
10 13 0.07142857142857142
10 8 0.25
11 9 0.2
11 6 0.09090909090909091
12 9 0.2
12 6 0.09090909090909091
12 462 0.08333333333333333
13 149 0.25
13 22 0.1111111111111111
13 184 0.14285714285714285
13 169 0.5
13 10 0.25
13 14 0.041666666666666664
13 16 0.06666666666666667
14 49 0.07142857142857142
14 97 0.16666666666666666
14 147 0.2
14 21 0.08333333333333333
14 101 0.25
14 24 0.07692307692307693
14 53 0.16666666666666666
14 27 0.05
14 13 0.07142857142857142
14 15 0.1111111111111111
14 96 0.08333333333333333
15 18 0.03125
15 133 0.5
15 14 0.041666666666666664
15 104 0.2
16 17 0.16666666666666666
16 77 0.25
16 73 0.2
16 13 0.07142857142857142
16 108 0.2
16 29 0.08333333333333333
16 175 0.5
17 44 0.09090909090909091
17 40 0.14285714285714285
17 16 0.06666666666666667
18 68 0.14285714285714285
18 75 0.0625
18 15 0.1111111111111111
18 25 0.08333333333333333
18 19 0.045454545454545456
18 20 0.02631578947368421
18 85 0.5
18 151 0.25
18 89 0.5
18 26 0.05263157894736842
18 153 0.1111111111111111
18 28 0.2
18 31 0.043478260869565216
19 81 0.25
19 18 0.03125
19 20 0.02631578947368421
19 38 0.14285714285714285
19 201 0.16666666666666666
19 202 0.2
19 75 0.0625
19 93 0.08333333333333333
19 30 0.05555555555555555
19 480 0.1
20 33 0.05555555555555555
20 257 0.07142857142857142
20 115 0.14285714285714285
20 87 0.2
20 171 0.25
20 45 0.1111111111111111
20 51 0.125
20 116 0.2
20 18 0.03125
20 19 0.045454545454545456
20 52 0.047619047619047616
20 86 0.08333333333333333
20 23 0.125
20 26 0.05263157894736842
20 91 0.25
20 31 0.043478260869565216
20 32 0.0625
21 34 0.07692307692307693
21 105 0.25
21 107 0.07692307692307693
21 14 0.041666666666666664
21 143 0.3333333333333333
21 206 0.25
22 13 0.07142857142857142
22 79 0.2
22 144 0.14285714285714285
23 97 0.16666666666666666
23 26 0.05263157894736842
23 20 0.02631578947368421
23 125 0.125
24 50 0.2
24 35 0.1
24 36 0.25
24 14 0.041666666666666664
24 168 0.5
25 18 0.03125
25 26 0.05263157894736842
25 43 0.1111111111111111
25 28 0.2
25 173 0.5
25 47 0.2
26 18 0.03125
26 99 0.5
26 20 0.02631578947368421
26 69 0.09090909090909091
26 23 0.125
26 25 0.08333333333333333
26 156 0.07142857142857142
26 141 0.1111111111111111
26 163 0.5
27 65 0.1
27 34 0.07692307692307693
27 84 0.16666666666666666
27 86 0.08333333333333333
27 39 0.16666666666666666
27 135 0.1111111111111111
27 193 0.3333333333333333
27 14 0.041666666666666664
27 111 0.14285714285714285
28 25 0.08333333333333333
28 18 0.03125
29 146 0.5
29 150 0.3333333333333333
29 55 0.16666666666666666
29 56 0.2
29 30 0.05555555555555555
29 16 0.06666666666666667
30 19 0.045454545454545456
30 37 0.16666666666666666
30 198 0.3333333333333333
30 199 0.2
30 200 0.25
30 92 0.14285714285714285
30 29 0.08333333333333333
30 174 0.2
31 18 0.03125
31 20 0.02631578947368421
31 72 0.25
31 185 0.2
31 178 0.125
31 88 0.14285714285714285
31 60 0.25
31 109 0.1
31 46 0.06666666666666667
31 224 0.07692307692307693
31 48 0.07692307692307693
32 33 0.05555555555555555
32 18 0.03125
32 20 0.02631578947368421
32 132 0.09090909090909091
32 103 0.5
32 482 0.07692307692307693
32 59 0.14285714285714285
32 75 0.0625
33 20 0.02631578947368421
33 215 0.3333333333333333
33 41 0.25
33 112 0.25
33 80 0.16666666666666666
33 32 0.0625
33 46 0.06666666666666667
33 48 0.07692307692307693
34 27 0.05
34 84 0.16666666666666666
34 21 0.08333333333333333
34 107 0.07692307692307693
34 131 0.5
35 161 0.25
35 42 0.1111111111111111
35 62 0.14285714285714285
35 24 0.07692307692307693
36 24 0.07692307692307693
37 82 0.16666666666666666
37 117 0.5
37 30 0.05555555555555555
38 202 0.2
38 19 0.045454545454545456
38 93 0.08333333333333333
39 27 0.05
39 148 0.2
39 63 0.25
40 17 0.16666666666666666
40 59 0.14285714285714285
40 44 0.09090909090909091
41 33 0.05555555555555555
42 161 0.25
42 35 0.1
42 62 0.14285714285714285
42 95 0.08333333333333333
43 25 0.08333333333333333
43 162 0.25
43 183 0.25
43 47 0.2
44 17 0.16666666666666666
44 177 0.25
44 70 0.125
44 40 0.14285714285714285
45 52 0.047619047619047616
45 115 0.14285714285714285
45 20 0.02631578947368421
45 78 0.1111111111111111
46 33 0.05555555555555555
46 217 0.25
46 20 0.02631578947368421
46 95 0.08333333333333333
46 57 0.1
46 124 0.3333333333333333
46 31 0.043478260869565216
46 64 0.3333333333333333
47 25 0.08333333333333333
47 43 0.1111111111111111
48 33 0.05555555555555555
48 130 0.2
48 54 0.2
48 58 0.25
48 109 0.1
48 31 0.043478260869565216
49 100 0.25
49 106 0.3333333333333333
49 121 0.125
49 90 0.3333333333333333
49 14 0.041666666666666664
49 31 0.043478260869565216
49 78 0.1111111111111111
50 36 0.25
50 24 0.07692307692307693
51 52 0.047619047619047616
51 20 0.02631578947368421
51 45 0.1111111111111111
51 86 0.08333333333333333
52 115 0.14285714285714285
52 116 0.2
52 51 0.125
52 20 0.02631578947368421
52 86 0.08333333333333333
52 87 0.2
52 171 0.25
52 75 0.0625
52 45 0.1111111111111111
52 91 0.25
53 147 0.2
53 14 0.041666666666666664
54 107 0.07692307692307693
54 48 0.07692307692307693
55 205 0.25
55 172 0.125
55 29 0.08333333333333333
56 194 0.1111111111111111
56 29 0.08333333333333333
57 264 0.04
57 61 0.25
57 46 0.06666666666666667
57 136 0.16666666666666666
58 130 0.2
58 48 0.07692307692307693
59 40 0.14285714285714285
59 44 0.09090909090909091
59 47 0.2
59 32 0.0625
60 31 0.043478260869565216
60 72 0.25
61 57 0.1
61 136 0.16666666666666666
62 42 0.1111111111111111
62 35 0.1
62 204 0.5
63 39 0.16666666666666666
63 176 0.5
64 46 0.06666666666666667
65 34 0.07692307692307693
65 27 0.05
65 76 0.16666666666666666
65 207 0.25
65 66 0.08333333333333333
66 65 0.1
66 34 0.07692307692307693
66 138 0.25
66 189 0.5
66 94 0.14285714285714285
66 223 0.25
67 22 0.1111111111111111
67 16 0.06666666666666667
68 153 0.1111111111111111
68 18 0.03125
68 132 0.09090909090909091
69 122 0.125
69 57 0.1
69 26 0.05263157894736842
69 216 0.2
69 141 0.1111111111111111
69 159 0.2
70 82 0.16666666666666666
70 44 0.09090909090909091
70 197 0.5
70 144 0.14285714285714285
71 113 0.3333333333333333
71 170 0.09090909090909091
71 32 0.0625
72 60 0.25
72 31 0.043478260869565216
