#ignore first line
1 2 0.16666666666666666
1 3 0.1
1 493 0.07142857142857142
2 1 0.14285714285714285
2 3 0.1
2 6 0.1
3 1 0.14285714285714285
3 2 0.16666666666666666
3 4 0.5
3 5 0.5
3 13 0.030303030303030304
4 3 0.1
5 3 0.1
6 9 0.2
6 2 0.16666666666666666
6 11 0.5
6 12 0.25
6 7 0.2
7 6 0.1
7 8 0.25
8 10 0.5
8 7 0.2
9 12 0.25
9 6 0.1
10 8 0.25
11 6 0.1
12 9 0.2
12 6 0.1
13 1 0.14285714285714285
13 3 0.1
13 83 0.09090909090909091
13 71 0.1111111111111111
13 7 0.2
13 9 0.2
13 109 0.5
13 139 0.16666666666666666
13 45 0.1
13 14 0.045454545454545456
13 46 0.5
13 51 0.2
13 22 0.06666666666666667
13 186 0.5
13 90 0.3333333333333333
13 31 0.0625
13 224 0.0625
14 190 0.16666666666666666
14 126 0.1111111111111111
14 123 0.25
14 23 0.07142857142857142
14 75 0.16666666666666666
14 206 0.3333333333333333
14 13 0.030303030303030304
14 94 0.14285714285714285
14 15 0.03125
14 16 0.058823529411764705
15 40 0.0625
15 178 0.25
15 14 0.045454545454545456
15 207 0.16666666666666666
15 17 0.041666666666666664
15 18 0.05555555555555555
15 211 0.1
15 20 0.09090909090909091
15 221 0.16666666666666666
15 87 0.2
15 152 0.1
15 25 0.05
15 26 0.058823529411764705
15 189 0.16666666666666666
16 142 0.16666666666666666
16 18 0.05555555555555555
16 100 0.5
16 262 0.1
16 93 0.2
16 14 0.045454545454545456
16 95 0.1111111111111111
16 64 0.125
17 49 0.25
17 178 0.25
17 52 0.05263157894736842
17 207 0.16666666666666666
17 239 0.07692307692307693
17 25 0.05
17 27 0.058823529411764705
17 221 0.16666666666666666
17 15 0.03125
18 19 0.05555555555555555
18 148 0.09090909090909091
18 21 0.047619047619047616
18 39 0.08333333333333333
18 42 0.125
18 27 0.058823529411764705
18 15 0.03125
18 16 0.058823529411764705
19 18 0.05555555555555555
19 21 0.047619047619047616
19 38 0.25
19 155 0.14285714285714285
19 28 0.05
19 62 0.1111111111111111
19 70 0.1
19 32 0.07142857142857142
20 25 0.05
20 89 0.2
20 77 0.14285714285714285
20 15 0.03125
21 177 0.16666666666666666
21 18 0.05555555555555555
21 19 0.05555555555555555
21 148 0.09090909090909091
21 53 0.3333333333333333
21 102 0.2
21 39 0.08333333333333333
21 107 0.16666666666666666
21 111 0.14285714285714285
21 32 0.07142857142857142
22 119 0.25
22 24 0.1111111111111111
22 91 0.16666666666666666
22 152 0.1
22 13 0.030303030303030304
22 14 0.045454545454545456
22 127 0.25
23 35 0.16666666666666666
23 71 0.1111111111111111
23 168 0.25
23 220 0.2
23 14 0.045454545454545456
23 96 0.125
24 140 0.5
24 69 0.25
24 22 0.06666666666666667
24 79 0.1
25 17 0.041666666666666664
25 98 0.08333333333333333
25 20 0.09090909090909091
25 37 0.07692307692307693
